pattern_num,pt_num,r,p,yaw,obs_x,obs_y,err_x,err_y
63,1,-0.67994,3.05763,-0.07971,1032.86,463.647,0.335449,-0.157135
63,2,-0.67994,3.05763,-0.07971,964.817,606.977,0.297424,-0.05896
63,3,-0.67994,3.05763,-0.07971,896.745,750.677,0.387756,-0.13501
63,4,-0.67994,3.05763,-0.07971,994.109,358.844,0.00262451,-0.103027
63,5,-0.67994,3.05763,-0.07971,926.357,501.557,0.262573,-0.232513
63,6,-0.67994,3.05763,-0.07971,858.168,645.083,0.248962,-0.117737
63,7,-0.67994,3.05763,-0.07971,789.888,789.046,0.286804,-0.0947266
63,8,-0.67994,3.05763,-0.07971,955.667,254.369,-0.135315,-0.0296478
63,9,-0.67994,3.05763,-0.07971,887.774,396.755,-0.0078125,-0.083252
63,10,-0.67994,3.05763,-0.07971,819.738,539.768,0.143188,-0.100281
63,11,-0.67994,3.05763,-0.07971,751.426,683.161,0.163818,-0.287537
63,12,-0.67994,3.05763,-0.07971,849.437,292.158,-0.149414,-0.0374756
63,13,-0.67994,3.05763,-0.07971,781.122,434.66,-0.266907,-0.167877
63,14,-0.67994,3.05763,-0.07971,713.084,577.694,0.0432739,-0.338928
63,15,-0.67994,3.05763,-0.07971,644.736,721.386,0.171936,-0.385986
63,16,-0.67994,3.05763,-0.07971,811.012,187.87,-0.503662,-0.00457764
63,17,-0.67994,3.05763,-0.07971,743.085,329.839,-0.220764,-0.256287
63,18,-0.67994,3.05763,-0.07971,674.892,472.448,-0.0511475,-0.461212
63,19,-0.67994,3.05763,-0.07971,606.611,615.748,0.162537,-0.532349
63,20,-0.67994,3.05763,-0.07971,705.082,225.517,-0.268066,-0.166061
63,21,-0.67994,3.05763,-0.07971,636.905,367.706,-0.0684814,-0.385468
63,22,-0.67994,3.05763,-0.07971,568.652,510.776,0.190918,-0.302032
63,23,-0.67994,3.05763,-0.07971,499.988,654.097,0.154205,-0.505615
63,24,-0.67994,3.05763,-0.07971,667.156,121.457,-0.372742,-0.147003
63,25,-0.67994,3.05763,-0.07971,598.997,263.315,-0.140076,-0.277313
63,26,-0.67994,3.05763,-0.07971,530.606,405.762,-0.00115967,-0.417542
63,27,-0.67994,3.05763,-0.07971,462.231,548.64,0.272491,-0.686646
64,0,-0.58264,2.73472,-0.186428,1157.1,330.282,0.153687,-0.189819
64,1,-0.58264,2.73472,-0.186428,1098.56,469.905,0.290527,0.12442
64,2,-0.58264,2.73472,-0.186428,1039.19,610.775,0.1073,0.287659
64,3,-0.58264,2.73472,-0.186428,979.397,752.889,-0.00402832,0.314575
64,4,-0.58264,2.73472,-0.186428,1059.85,364.802,0.0637207,0.0678711
64,5,-0.58264,2.73472,-0.186428,1000.56,505.031,0.186096,0.0601501
64,6,-0.58264,2.73472,-0.186428,940.491,646.884,0.0395508,0.276855
64,7,-0.58264,2.73472,-0.186428,879.929,790.021,-0.107788,0.396057
64,8,-0.58264,2.73472,-0.186428,1021.19,259.582,-0.0860596,-0.0710449
64,9,-0.58264,2.73472,-0.186428,961.685,399.431,0.0479126,0.0280457
64,10,-0.58264,2.73472,-0.186428,901.597,540.778,0.113525,0.207703
64,11,-0.58264,2.73472,-0.186428,840.762,683.259,-0.0682983,0.119446
64,12,-0.58264,2.73472,-0.186428,922.791,293.708,-0.102417,-0.0918884
64,13,-0.58264,2.73472,-0.186428,862.27,434.472,-0.234802,-0.00985718
64,14,-0.58264,2.73472,-0.186428,801.557,576.596,-0.0531616,0.012085
64,15,-0.58264,2.73472,-0.186428,740.03,720.097,-0.192566,0.00793457
64,16,-0.58264,2.73472,-0.186428,883.8,187.96,-0.34436,-0.217041
64,17,-0.58264,2.73472,-0.186428,823.43,328.188,-0.0893555,-0.167633
64,18,-0.58264,2.73472,-0.186428,762.24,469.724,-0.143738,-0.248413
64,19,-0.58264,2.73472,-0.186428,700.61,612.841,-0.139404,-0.171265
64,20,-0.58264,2.73472,-0.186428,784.337,221.838,-0.19635,-0.370239
64,21,-0.58264,2.73472,-0.186428,723.02,362.993,-0.136414,-0.329559
64,22,-0.58264,2.73472,-0.186428,661.316,505.793,0.0421143,-0.0867004
64,23,-0.58264,2.73472,-0.186428,598.625,649.73,-0.274048,-0.129028
64,24,-0.58264,2.73472,-0.186428,745.161,115.478,-0.392944,-0.576202
64,25,-0.58264,2.73472,-0.186428,683.796,256.249,-0.137573,-0.401306
64,26,-0.58264,2.73472,-0.186428,621.804,398.343,0.000976562,-0.362
64,27,-0.58264,2.73472,-0.186428,559.151,541.786,-0.0237427,-0.416687
65,0,0.000599075,2.84279,-0.00216067,867.864,311.955,-0.0512695,-0.0502014
65,1,0.000599075,2.84279,-0.00216067,867.832,471.65,0.173218,-0.0324097
65,2,0.000599075,2.84279,-0.00216067,867.412,631.801,-0.0511475,0.0707397
65,3,0.000599075,2.84279,-0.00216067,867.244,792.193,-0.0825806,0.0933228
65,4,0.000599075,2.84279,-0.00216067,790.215,389.618,0.0438843,0.16153
65,5,0.000599075,2.84279,-0.00216067,790.002,549.805,0.119568,0.0210571
65,6,0.000599075,2.84279,-0.00216067,789.682,710.625,0.0206299,0.165405
65,7,0.000599075,2.84279,-0.00216067,789.405,871.629,-0.104553,0.192505
65,8,0.000599075,2.84279,-0.00216067,712.303,307.143,-0.0310669,0.255035
65,9,0.000599075,2.84279,-0.00216067,711.983,467.695,0.0385132,0.214417
65,10,0.000599075,2.84279,-0.00216067,711.776,628.699,0.145264,0.251831
65,11,0.000599075,2.84279,-0.00216067,711.318,789.868,-0.0751953,0.126099
65,12,0.000599075,2.84279,-0.00216067,633.649,385.081,-0.00939941,0.25058
65,13,0.000599075,2.84279,-0.00216067,633.109,546.412,-0.133118,0.339661
65,14,0.000599075,2.84279,-0.00216067,632.886,707.84,-0.0247192,0.171692
65,15,0.000599075,2.84279,-0.00216067,632.431,869.685,-0.233276,0.116089
65,16,0.000599075,2.84279,-0.00216067,554.979,302.2,-0.055603,0.355896
65,17,0.000599075,2.84279,-0.00216067,554.622,463.558,0.114441,0.212738
65,18,0.000599075,2.84279,-0.00216067,553.994,625.301,-0.0784912,0.0741577
65,19,0.000599075,2.84279,-0.00216067,553.567,787.473,-0.164062,0.0327759
65,20,0.000599075,2.84279,-0.00216067,475.503,380.495,0.067688,0.218872
65,21,0.000599075,2.84279,-0.00216067,474.936,542.446,0.047699,0.0181885
65,22,0.000599075,2.84279,-0.00216067,474.614,705.095,0.171753,0.156433
65,23,0.000599075,2.84279,-0.00216067,473.892,867.813,-0.207275,0.0556641
65,24,0.000599075,2.84279,-0.00216067,396.124,297.074,0.0893555,0.199066
65,25,0.000599075,2.84279,-0.00216067,395.6,459.461,0.233917,0.17981
65,26,0.000599075,2.84279,-0.00216067,395.03,622.079,0.221985,0.00689697
65,27,0.000599075,2.84279,-0.00216067,394.373,785.017,0.0136719,-0.182922
66,0,0.000622324,2.84264,-0.00191949,867.686,311.831,-0.062561,-0.0525513
66,1,0.000622324,2.84264,-0.00191949,867.654,471.552,0.161987,-0.0153503
66,2,0.000622324,2.84264,-0.00191949,867.245,631.705,-0.0496826,0.0864868
66,3,0.000622324,2.84264,-0.00191949,867.065,792.081,-0.0928955,0.090271
66,4,0.000622324,2.84264,-0.00191949,790.047,389.518,0.0410156,0.178467
66,5,0.000622324,2.84264,-0.00191949,789.811,549.705,0.0946045,0.0333862
66,6,0.000622324,2.84264,-0.00191949,789.544,710.516,0.0489502,0.164612
66,7,0.000622324,2.84264,-0.00191949,789.244,871.557,-0.0982056,0.22644
66,8,0.000622324,2.84264,-0.00191949,712.109,307.004,-0.0621948,0.233185
66,9,0.000622324,2.84264,-0.00191949,711.843,467.559,0.0622559,0.190125
66,10,0.000622324,2.84264,-0.00191949,711.615,628.592,0.148682,0.25238
66,11,0.000622324,2.84264,-0.00191949,711.152,789.765,-0.0762329,0.128357
66,12,0.000622324,2.84264,-0.00191949,633.492,384.971,-0.00390625,0.253784
66,13,0.000622324,2.84264,-0.00191949,632.959,546.279,-0.121033,0.313843
66,14,0.000622324,2.84264,-0.00191949,632.743,707.709,-0.00500488,0.144592
66,15,0.000622324,2.84264,-0.00191949,632.277,869.579,-0.224365,0.110291
66,16,0.000622324,2.84264,-0.00191949,554.797,302.108,-0.0766602,0.378967
66,17,0.000622324,2.84264,-0.00191949,554.466,463.475,0.1203,0.237671
66,18,0.000622324,2.84264,-0.00191949,553.822,625.195,-0.0895386,0.071228
66,19,0.000622324,2.84264,-0.00191949,553.406,787.355,-0.163879,0.0140381
66,20,0.000622324,2.84264,-0.00191949,475.348,380.367,0.0741882,0.200806
66,21,0.000622324,2.84264,-0.00191949,474.793,542.425,0.0655212,0.100464
66,22,0.000622324,2.84264,-0.00191949,474.445,704.995,0.162659,0.156311
66,23,0.000622324,2.84264,-0.00191949,473.712,867.705,-0.2276,0.0430908
66,24,0.000622324,2.84264,-0.00191949,395.953,296.965,0.079071,0.200989
66,25,0.000622324,2.84264,-0.00191949,395.426,459.311,0.219421,0.13385
66,26,0.000622324,2.84264,-0.00191949,394.88,622.015,0.231415,0.0415039
66,27,0.000622324,2.84264,-0.00191949,394.216,784.917,0.0148315,-0.188049
67,0,0.11103,2.8219,-0.357431,800.048,283.781,-0.078064,-0.188446
67,1,0.11103,2.8219,-0.357431,816.486,430.717,0.147217,-0.109406
67,2,0.11103,2.8219,-0.357431,832.783,579.404,-0.00592041,-0.0223389
67,3,0.11103,2.8219,-0.357431,849.391,729.751,-0.0861816,-0.0106812
67,4,0.11103,2.8219,-0.357431,732.249,357.889,0.0311279,0.0500488
67,5,0.11103,2.8219,-0.357431,748.27,505.856,0.0995483,-0.136597
67,6,0.11103,2.8219,-0.357431,764.43,655.913,0.0673828,0.0167236
67,7,0.11103,2.8219,-0.357431,780.743,807.706,-0.0551147,0.1651
67,8,0.11103,2.8219,-0.357431,648.051,285.002,-0.0723877,0.0950012
67,9,0.11103,2.8219,-0.357431,663.617,432.662,0.0482178,0.0621033
67,10,0.11103,2.8219,-0.357431,679.376,582.095,0.118469,0.0366211
67,11,0.11103,2.8219,-0.357431,695.11,733.255,-0.0822754,-0.0184326
67,12,0.11103,2.8219,-0.357431,578.967,359.387,-0.0298462,0.127075
67,13,0.11103,2.8219,-0.357431,594.028,508.366,-0.145996,0.107849
67,14,0.11103,2.8219,-0.357431,609.561,659.027,-0.0373535,-0.0022583
67,15,0.11103,2.8219,-0.357431,625.093,811.639,-0.180176,0.0747681
67,16,0.11103,2.8219,-0.357431,494.35,286.208,-0.117706,0.226898
67,17,0.11103,2.8219,-0.357431,509.166,434.541,0.0423279,0.0332336
67,18,0.11103,2.8219,-0.357431,523.904,584.74,-0.126099,-0.0808716
67,19,0.11103,2.8219,-0.357431,539.059,736.873,-0.130432,-0.039978
67,20,0.11103,2.8219,-0.357431,424.13,360.831,0.0105591,0.0142212
67,21,0.11103,2.8219,-0.357431,438.552,510.644,0.0520935,-0.0144043
67,22,0.11103,2.8219,-0.357431,453.322,662.301,0.188019,0.00610352
67,23,0.11103,2.8219,-0.357431,467.861,815.862,-0.16568,0.146545
67,24,0.11103,2.8219,-0.357431,339.138,287.227,-0.0355835,0.030304
67,25,0.11103,2.8219,-0.357431,353.162,436.535,0.14209,-0.018219
67,26,0.11103,2.8219,-0.357431,367.269,587.582,0.146729,-0.137207
67,27,0.11103,2.8219,-0.357431,381.492,740.538,0.00811768,-0.147278
68,0,0.111003,2.82193,-0.357436,800.291,283.617,-0.0679321,-0.189178
68,1,0.111003,2.82193,-0.357436,816.704,430.533,0.133606,-0.132721
68,2,0.111003,2.82193,-0.357436,832.996,579.244,-0.0222168,-0.0251465
68,3,0.111003,2.82193,-0.357436,849.6,729.575,-0.103699,-0.0322266
68,4,0.111003,2.82193,-0.357436,732.501,357.723,0.0523682,0.046936
68,5,0.111003,2.82193,-0.357436,748.496,505.723,0.0978394,-0.108826
68,6,0.111003,2.82193,-0.357436,764.663,655.788,0.0732422,0.0492554
68,7,0.111003,2.82193,-0.357436,780.95,807.554,-0.0718994,0.167969
68,8,0.111003,2.82193,-0.357436,648.271,284.911,-0.0814209,0.169647
68,9,0.111003,2.82193,-0.357436,663.841,432.478,0.0452881,0.0414429
68,10,0.111003,2.82193,-0.357436,679.592,581.925,0.108826,0.0275269
68,11,0.111003,2.82193,-0.357436,695.349,733.086,-0.0665894,-0.0292358
68,12,0.111003,2.82193,-0.357436,579.183,359.17,-0.0406494,0.0769043
68,13,0.111003,2.82193,-0.357436,594.264,508.213,-0.134155,0.117889
68,14,0.111003,2.82193,-0.357436,609.783,658.866,-0.0371094,-0.0032959
68,15,0.111003,2.82193,-0.357436,625.316,811.484,-0.176636,0.0782471
68,16,0.111003,2.82193,-0.357436,494.569,286.009,-0.123993,0.196533
68,17,0.111003,2.82193,-0.357436,509.408,434.391,0.061554,0.0492859
68,18,0.111003,2.82193,-0.357436,524.17,584.578,-0.0814819,-0.0797119
68,19,0.111003,2.82193,-0.357436,539.286,736.736,-0.122314,-0.0166016
68,20,0.111003,2.82193,-0.357436,424.347,360.692,0.00537109,0.0435791
68,21,0.111003,2.82193,-0.357436,438.758,510.477,0.0383301,-0.0155029
68,22,0.111003,2.82193,-0.357436,453.544,662.106,0.191772,-0.0250854
68,23,0.111003,2.82193,-0.357436,468.07,815.705,-0.172577,0.149719
68,24,0.111003,2.82193,-0.357436,339.334,287.055,-0.0612793,0.0298462
68,25,0.111003,2.82193,-0.357436,353.376,436.373,0.137329,-0.011322
68,26,0.111003,2.82193,-0.357436,367.51,587.436,0.171265,-0.116394
68,27,0.111003,2.82193,-0.357436,381.715,740.35,0.0155334,-0.171387
69,0,-0.646556,3.08878,-0.490611,1100.24,299.243,0.129517,-0.383759
69,1,-0.646556,3.08878,-0.490611,1038.01,429.559,0.312744,-0.259827
69,2,-0.646556,3.08878,-0.490611,974.642,561.737,0.111755,-0.0487061
69,3,-0.646556,3.08878,-0.490611,910.657,695.416,0.0614624,-0.113342
69,4,-0.646556,3.08878,-0.490611,997.529,335.774,0.121704,-0.117432
69,5,-0.646556,3.08878,-0.490611,934.459,466.363,0.207642,-0.241028
69,6,-0.646556,3.08878,-0.490611,870.398,599.001,0.0643921,-0.0871582
69,7,-0.646556,3.08878,-0.490611,805.625,733.366,-0.0305786,0.0223389
69,8,-0.646556,3.08878,-0.490611,957.611,242.88,0.109253,-0.00125122
69,9,-0.646556,3.08878,-0.490611,894.4,372.212,0.036499,-0.133728
69,10,-0.646556,3.08878,-0.490611,830.517,503.52,0.0512695,-0.0549011
69,11,-0.646556,3.08878,-0.490611,765.748,636.359,-0.06073,-0.210388
69,12,-0.646556,3.08878,-0.490611,854.878,278.948,0.0106201,-0.0611267
69,13,-0.646556,3.08878,-0.490611,790.755,408.907,-0.235168,-0.0803223
69,14,-0.646556,3.08878,-0.490611,726.26,540.538,-0.0966797,-0.188049
69,15,-0.646556,3.08878,-0.490611,660.902,674.097,-0.0678711,-0.127686
69,16,-0.646556,3.08878,-0.490611,815.51,186.589,-0.249878,-0.00120544
69,17,-0.646556,3.08878,-0.490611,751.774,315.178,-0.133057,-0.147797
69,18,-0.646556,3.08878,-0.490611,687.186,445.511,-0.11377,-0.300964
69,19,-0.646556,3.08878,-0.490611,621.932,577.808,-0.00775146,-0.245728
69,20,-0.646556,3.08878,-0.490611,713.138,222.517,-0.0778198,-0.0678558
69,21,-0.646556,3.08878,-0.490611,648.605,351.628,-0.0307617,-0.199127
69,22,-0.646556,3.08878,-0.490611,583.364,482.689,0.0588989,-0.126343
69,23,-0.646556,3.08878,-0.490611,517.203,615.525,-0.0244141,-0.0285034
69,24,-0.646556,3.08878,-0.490611,674.812,130.691,-0.100891,-0.0726166
69,25,-0.646556,3.08878,-0.490611,610.295,258.667,-0.0686035,-0.0994873
69,26,-0.646556,3.08878,-0.490611,545.066,388.263,0.000854492,-0.246521
69,27,-0.646556,3.08878,-0.490611,479.167,519.653,0.147186,-0.340515
70,0,0.0388641,3.16222,-0.413677,781.067,284.151,0.00140381,-0.190979
70,1,0.0388641,3.16222,-0.413677,782.347,429.911,0.18512,-0.15152
70,2,0.0388641,3.16222,-0.413677,783.367,577.609,0.036438,-0.03479
70,3,0.0388641,3.16222,-0.413677,784.521,727.062,-0.0514526,-0.0237427
70,4,0.0388641,3.16222,-0.413677,703.612,359.978,0.0604248,0.0378418
70,5,0.0388641,3.16222,-0.413677,704.298,506.383,0.0827637,-0.131165
70,6,0.0388641,3.16222,-0.413677,704.971,654.983,0.0186157,0.0373535
70,7,0.0388641,3.16222,-0.413677,705.716,805.404,-0.0488281,0.171814
70,8,0.0388641,3.16222,-0.413677,625.635,290.508,0.0865479,0.120972
70,9,0.0388641,3.16222,-0.413677,625.742,435.986,0.0325928,0.0328369
70,10,0.0388641,3.16222,-0.413677,626,583.405,0.0570679,0.0310669
70,11,0.0388641,3.16222,-0.413677,626.133,732.592,-0.119019,-0.0560303
70,12,0.0388641,3.16222,-0.413677,547.876,366.083,0.0592651,0.120087
70,13,0.0388641,3.16222,-0.413677,547.374,512.525,-0.173462,0.152405
70,14,0.0388641,3.16222,-0.413677,547.226,660.656,-0.128174,0.0224609
70,15,0.0388641,3.16222,-0.413677,547.129,810.839,-0.110352,0.0957031
70,16,0.0388641,3.16222,-0.413677,470.453,296.795,-0.0862427,0.249359
70,17,0.0388641,3.16222,-0.413677,469.714,442.032,-0.0559387,0.0883484
70,18,0.0388641,3.16222,-0.413677,468.99,589.164,-0.0853882,-0.0274658
70,19,0.0388641,3.16222,-0.413677,468.407,738.235,-0.0530701,-0.0508423
70,20,0.0388641,3.16222,-0.413677,392.659,372.203,0.0469055,0.112854
70,21,0.0388641,3.16222,-0.413677,391.441,518.317,0.0224609,-0.00708008
70,22,0.0388641,3.16222,-0.413677,390.39,666.416,0.0869751,0.0133057
70,23,0.0388641,3.16222,-0.413677,389.234,816.483,-0.0339966,0.160095
70,24,0.0388641,3.16222,-0.413677,316.076,302.788,0,-0.0245361
70,25,0.0388641,3.16222,-0.413677,314.375,448.063,-0.0113831,0.0301514
70,26,0.0388641,3.16222,-0.413677,312.802,595.034,0.0296936,-0.0605469
70,27,0.0388641,3.16222,-0.413677,311.264,743.857,0.0253601,-0.139832
71,0,-0.0515091,3.50409,-0.471821,773.242,289.307,-0.131653,-0.2005
71,1,-0.0515091,3.50409,-0.471821,759.494,434.454,0.186829,-0.146942
71,2,-0.0515091,3.50409,-0.471821,745.205,581.444,0.0675659,-0.0287476
71,3,-0.0515091,3.50409,-0.471821,730.863,730.004,-0.00634766,-0.114258
71,4,-0.0515091,3.50409,-0.471821,695.796,367.203,0.0332642,0.0423584
71,5,-0.0515091,3.50409,-0.471821,681.33,512.428,0.0274048,-0.156921
71,6,-0.0515091,3.50409,-0.471821,666.749,659.707,0.00390625,-0.0626831
71,7,-0.0515091,3.50409,-0.471821,652.157,808.8,0.0650024,0.0933228
71,8,-0.0515091,3.50409,-0.471821,633.287,300.781,0.166809,0.0885925
71,9,-0.0515091,3.50409,-0.471821,618.411,444.711,0.0355225,0.0240173
71,10,-0.0515091,3.50409,-0.471821,603.501,590.428,-0.0319824,0.00158691
71,11,-0.0515091,3.50409,-0.471821,588.483,737.826,-0.114563,-0.0805054
71,12,-0.0515091,3.50409,-0.471821,556.398,377.786,0.0552368,0.0227356
71,13,-0.0515091,3.50409,-0.471821,541.037,522.143,-0.184509,0.067688
71,14,-0.0515091,3.50409,-0.471821,525.891,668.072,-0.116882,-0.0418091
71,15,-0.0515091,3.50409,-0.471821,510.741,815.861,0.0358887,-0.0129395
71,16,-0.0515091,3.50409,-0.471821,495.125,312.027,-0.065033,0.226959
71,17,-0.0515091,3.50409,-0.471821,479.669,454.689,-0.128448,-0.0119934
71,18,-0.0515091,3.50409,-0.471821,464.281,599.225,-0.0305481,-0.0907593
71,19,-0.0515091,3.50409,-0.471821,448.796,745.542,0.0584106,-0.0958252
71,20,-0.0515091,3.50409,-0.471821,419.299,388.306,0.0518494,0.0159607
71,21,-0.0515091,3.50409,-0.471821,403.516,531.386,0.0204163,-0.110107
71,22,-0.0515091,3.50409,-0.471821,387.667,676.268,0.012085,-0.128845
71,23,-0.0515091,3.50409,-0.471821,371.933,823.081,0.201691,0.0941772
71,24,-0.0515091,3.50409,-0.471821,359.555,322.667,-0.00274658,-0.15979
71,25,-0.0515091,3.50409,-0.471821,343.494,464.487,-0.0515747,-0.154877
71,26,-0.0515091,3.50409,-0.471821,327.407,608.006,-0.0380249,-0.131958
71,27,-0.0515091,3.50409,-0.471821,311.336,753.034,0.0751343,-0.275635
72,0,-0.827711,3.41006,-0.418494,1062.45,293.748,-0.202026,0.0388794
72,1,-0.827711,3.41006,-0.418494,986.932,427.063,0.120361,0.0290222
72,2,-0.827711,3.41006,-0.418494,910.723,561.314,0.196472,-0.0115967
72,3,-0.827711,3.41006,-0.418494,834.055,696.364,0.235779,-0.193542
72,4,-0.827711,3.41006,-0.418494,960.574,333.869,-0.121277,0.127991
72,5,-0.827711,3.41006,-0.418494,884.871,466.75,0.0942383,-0.111511
72,6,-0.827711,3.41006,-0.418494,808.552,600.809,0.116882,-0.118164
72,7,-0.827711,3.41006,-0.418494,731.95,735.777,0.261841,-0.134949
72,8,-0.827711,3.41006,-0.418494,934.832,241.906,-0.0861816,0.264084
72,9,-0.827711,3.41006,-0.418494,859.291,373.654,-0.0717163,0.056427
72,10,-0.827711,3.41006,-0.418494,783.418,506.497,0.0336914,-0.00692749
72,11,-0.827711,3.41006,-0.418494,707.078,640.063,0.0764771,-0.272095
72,12,-0.827711,3.41006,-0.418494,834.243,281.723,-0.0390015,0.202209
72,13,-0.827711,3.41006,-0.418494,758.42,413.255,-0.244507,-0.019165
72,14,-0.827711,3.41006,-0.418494,682.67,545.757,0.0255737,-0.200073
72,15,-0.827711,3.41006,-0.418494,606.523,679.267,0.286743,-0.276489
72,16,-0.827711,3.41006,-0.418494,809.242,190.905,-0.288086,0.285736
72,17,-0.827711,3.41006,-0.418494,734.159,321.194,-0.113586,-0.0310669
72,18,-0.827711,3.41006,-0.418494,658.661,452.524,0.0509644,-0.242249
72,19,-0.827711,3.41006,-0.418494,582.854,584.926,0.292114,-0.289978
72,20,-0.827711,3.41006,-0.418494,710.092,230.331,-0.110474,-0.0138092
72,21,-0.827711,3.41006,-0.418494,634.96,360.616,0.0627441,-0.134155
72,22,-0.827711,3.41006,-0.418494,559.364,491.847,0.15741,-0.2229
72,23,-0.827711,3.41006,-0.418494,483.555,624.146,0.408905,-0.132507
72,24,-0.827711,3.41006,-0.418494,686.33,140.618,-0.121155,-0.00228882
72,25,-0.827711,3.41006,-0.418494,611.382,269.785,-0.119324,-0.112244
72,26,-0.827711,3.41006,-0.418494,536.229,399.881,0.0632935,-0.211792
72,27,-0.827711,3.41006,-0.418494,460.887,530.734,0.426697,-0.447998
73,0,-0.848007,3.3844,-0.732641,1102.62,312.175,-0.200317,-0.0302124
73,1,-0.848007,3.3844,-0.732641,1022.81,432.532,0.126099,-0.00210571
73,2,-0.848007,3.3844,-0.732641,941.716,554.464,0.09552,0.0391846
73,3,-0.848007,3.3844,-0.732641,859.724,677.722,0.101013,-0.153564
73,4,-0.848007,3.3844,-0.732641,1000.58,349.826,-0.0963745,0.0761414
73,5,-0.848007,3.3844,-0.732641,920.222,469.989,0.10083,-0.125977
73,6,-0.848007,3.3844,-0.732641,838.691,591.895,0.0479126,-0.13031
73,7,-0.848007,3.3844,-0.732641,756.384,715.406,0.135193,-0.0718994
73,8,-0.848007,3.3844,-0.732641,979.063,268.472,0.027832,0.140991
73,9,-0.848007,3.3844,-0.732641,899.011,387.124,0.0275269,-0.0741882
73,10,-0.848007,3.3844,-0.732641,818.002,507.348,-0.0178223,-0.243103
73,11,-0.848007,3.3844,-0.732641,736.159,629.215,0.00933838,-0.2948
73,12,-0.848007,3.3844,-0.732641,878.174,305.798,-0.0269165,0.153351
73,13,-0.848007,3.3844,-0.732641,797.569,424.386,-0.177856,-0.159668
73,14,-0.848007,3.3844,-0.732641,716.384,544.724,-0.010376,-0.231812
73,15,-0.848007,3.3844,-0.732641,634.401,666.665,0.250732,-0.208801
73,16,-0.848007,3.3844,-0.732641,857.583,225.538,-0.182129,0.110077
73,17,-0.848007,3.3844,-0.732641,777.633,342.716,-0.183533,-0.145264
73,18,-0.848007,3.3844,-0.732641,697.05,461.538,0.0725098,-0.248718
73,19,-0.848007,3.3844,-0.732641,615.51,582.029,0.255005,-0.176208
73,20,-0.848007,3.3844,-0.732641,758.23,262.417,0.00891113,-0.0951233
73,21,-0.848007,3.3844,-0.732641,677.97,379.827,0.0777588,-0.150665
73,22,-0.848007,3.3844,-0.732641,596.775,498.664,0.0881348,-0.255127
73,23,-0.848007,3.3844,-0.732641,514.963,619.321,0.349976,-0.0134277
73,24,-0.848007,3.3844,-0.732641,738.879,183.465,-0.0756836,-0.00610352
73,25,-0.848007,3.3844,-0.732641,659.003,299.274,-0.127075,-0.226013
73,26,-0.848007,3.3844,-0.732641,578.48,416.722,0.041748,-0.266266
73,27,-0.848007,3.3844,-0.732641,497.207,535.557,0.322571,-0.377869
74,0,-0.0661959,3.44096,-0.780838,818.857,312.128,-0.0188599,-0.321472
74,1,-0.0661959,3.44096,-0.780838,798.691,443.534,0.221191,-0.112854
74,2,-0.0661959,3.44096,-0.780838,777.878,577.358,0.127869,0.0984497
74,3,-0.0661959,3.44096,-0.780838,756.703,713.268,-0.010376,-0.0543823
74,4,-0.0661959,3.44096,-0.780838,738.866,384.814,0.0924683,0.0723267
74,5,-0.0661959,3.44096,-0.780838,717.678,516.518,-0.00653076,-0.173462
74,6,-0.0661959,3.44096,-0.780838,696.269,651.096,-0.00695801,0.0413818
74,7,-0.0661959,3.44096,-0.780838,674.536,788.014,-0.010498,0.147888
74,8,-0.0661959,3.44096,-0.780838,680.27,327.013,0.191528,0.175476
74,9,-0.0661959,3.44096,-0.780838,658.605,457.168,-0.0271606,0.0107117
74,10,-0.0661959,3.44096,-0.780838,636.866,589.795,0.000305176,-0.0544434
74,11,-0.0661959,3.44096,-0.780838,614.622,724.924,-0.154175,-0.0288696
74,12,-0.0661959,3.44096,-0.780838,600.706,398.653,0.13324,0.0186462
74,13,-0.0661959,3.44096,-0.780838,578.265,529.747,-0.195557,0.0595093
74,14,-0.0661959,3.44096,-0.780838,555.87,663.056,-0.154785,-0.0560913
74,15,-0.0661959,3.44096,-0.780838,533.27,799.056,0.00567627,0.111938
74,16,-0.0661959,3.44096,-0.780838,543.425,341.361,-0.0609131,0.257538
74,17,-0.0661959,3.44096,-0.780838,520.89,470.51,-0.151245,-0.036499
74,18,-0.0661959,3.44096,-0.780838,498.199,602.342,-0.0715942,0.0185547
74,19,-0.0661959,3.44096,-0.780838,475.186,736.47,0.0114441,0.00109863
74,20,-0.0661959,3.44096,-0.780838,464.649,412.556,0.0630188,0.151093
74,21,-0.0661959,3.44096,-0.780838,441.53,542.515,0.0357361,-0.0489502
74,22,-0.0661959,3.44096,-0.780838,417.977,674.957,-0.0976562,-0.0970459
74,23,-0.0661959,3.44096,-0.780838,394.457,810.167,0.131683,0.258179
74,24,-0.0661959,3.44096,-0.780838,409.013,355.209,-0.0631714,-0.0328979
74,25,-0.0661959,3.44096,-0.780838,385.596,483.817,-0.0775452,0.0032959
74,26,-0.0661959,3.44096,-0.780838,361.829,614.58,-0.114197,-0.0975952
74,27,-0.0661959,3.44096,-0.780838,337.964,747.743,0.0827332,-0.127258
75,0,0.692127,3.31452,-0.783629,548.254,411.386,0.0332031,-0.256042
75,1,0.692127,3.31452,-0.783629,588.63,529.357,0.147095,-0.212585
75,2,0.692127,3.31452,-0.783629,629.748,650.047,0.104248,0.0090332
75,3,0.692127,3.31452,-0.783629,671.621,773.096,-0.103088,-0.0106201
