pattern_num,pt_num,r,p,yaw,obs_x,obs_y,err_x,err_y
110,17,-0.0148786,3.0028,-0.00121896,596.472,887.906,0.0483398,-0.0032959
110,18,-0.0148786,3.0028,-0.00121896,594.559,1046.36,-0.132019,-0.237061
110,19,-0.0148786,3.0028,-0.00121896,592.844,1205.09,-0.200806,-0.320557
110,20,-0.0148786,3.0028,-0.00121896,517.973,807.441,-0.078064,-0.0286255
110,21,-0.0148786,3.0028,-0.00121896,516.186,966.111,-0.0578613,-0.15509
110,22,-0.0148786,3.0028,-0.00121896,514.509,1125.07,-0.0234985,-0.127075
110,23,-0.0148786,3.0028,-0.00121896,512.641,1283.95,-0.275146,-0.275391
110,24,-0.0148786,3.0028,-0.00121896,439.491,726.94,-0.092926,0.026062
110,25,-0.0148786,3.0028,-0.00121896,437.701,885.744,0.00747681,-0.0515747
110,26,-0.0148786,3.0028,-0.00121896,435.923,1044.56,0.0156555,-0.283447
110,27,-0.0148786,3.0028,-0.00121896,434.052,1203.51,-0.173218,-0.501587
111,0,0.704177,2.90704,-0.225569,767.934,648.039,0.129272,-0.300049
111,1,0.704177,2.90704,-0.225569,840.29,784.614,0.140564,-0.506165
111,2,0.704177,2.90704,-0.225569,912.832,922.285,-0.130005,-0.447815
111,3,0.704177,2.90704,-0.225569,985.969,1060.58,-0.254333,-0.560791
111,4,0.704177,2.90704,-0.225569,734.37,750.501,0.195618,-0.176086
111,5,0.704177,2.90704,-0.225569,806.716,887.693,0.0371094,-0.51001
111,6,0.704177,2.90704,-0.225569,879.57,1026.12,-0.0794067,-0.423584
111,7,0.704177,2.90704,-0.225569,952.857,1165.3,-0.211548,-0.364014
111,8,0.704177,2.90704,-0.225569,628.464,716.188,0.275452,-0.0630493
111,9,0.704177,2.90704,-0.225569,700.516,853.459,0.145447,-0.220154
111,10,0.704177,2.90704,-0.225569,773.122,991.628,0.0864258,-0.310852
111,11,0.704177,2.90704,-0.225569,845.904,1130.63,-0.260559,-0.360718
111,12,0.704177,2.90704,-0.225569,594.278,819.08,0.225464,-0.0877686
111,13,0.704177,2.90704,-0.225569,666.32,957.265,-0.0765381,-0.0715942
111,14,0.704177,2.90704,-0.225569,739.001,1096.06,-0.220581,-0.258911
111,15,0.704177,2.90704,-0.225569,812.07,1235.83,-0.440857,-0.247192
111,16,0.704177,2.90704,-0.225569,488.035,784.794,0.291443,0.118225
111,17,0.704177,2.90704,-0.225569,559.93,922.556,0.180847,-0.185486
111,18,0.704177,2.90704,-0.225569,632.022,1061.36,-0.233582,-0.283936
111,19,0.704177,2.90704,-0.225569,704.838,1201.03,-0.403564,-0.307129
111,20,0.704177,2.90704,-0.225569,453.301,888.015,0.187683,-0.144653
111,21,0.704177,2.90704,-0.225569,525.241,1026.73,-0.0421143,-0.233765
111,22,0.704177,2.90704,-0.225569,597.864,1166.32,-0.0874634,-0.263184
111,23,0.704177,2.90704,-0.225569,670.591,1306.87,-0.508789,-0.106201
111,24,0.704177,2.90704,-0.225569,346.776,853.515,0.271606,-0.0803833
111,25,0.704177,2.90704,-0.225569,418.471,992.108,0.147797,-0.18396
111,26,0.704177,2.90704,-0.225569,490.565,1131.49,-0.0924377,-0.328125
111,27,0.704177,2.90704,-0.225569,563.054,1271.77,-0.435608,-0.373413
112,0,0.0708228,2.97827,-0.387791,907.742,686.185,-0.0405273,-0.231079
112,1,0.0708228,2.97827,-0.387791,917.57,835.391,0.195374,-0.169189
112,2,0.0708228,2.97827,-0.387791,927.081,986.297,-0.0412598,-0.110779
112,3,0.0708228,2.97827,-0.387791,936.964,1138.8,-0.0598755,-0.140259
112,4,0.0708228,2.97827,-0.387791,834.638,762.542,0.0147705,-0.000427246
112,5,0.0708228,2.97827,-0.387791,843.963,912.542,0.0908203,-0.198486
112,6,0.0708228,2.97827,-0.387791,853.345,1064.59,0.0645752,-0.0516357
112,7,0.0708228,2.97827,-0.387791,862.789,1218.22,-0.0591431,-0.0078125
112,8,0.0708228,2.97827,-0.387791,752.126,689.877,-0.0255737,0.100586
112,9,0.0708228,2.97827,-0.387791,760.937,839.322,0.0383301,0.00762939
112,10,0.0708228,2.97827,-0.387791,769.919,990.564,0.112305,-0.0012207
112,11,0.0708228,2.97827,-0.387791,778.793,1143.41,-0.0841064,-0.108887
112,12,0.0708228,2.97827,-0.387791,678.216,766.272,0.00598145,0.132874
112,13,0.0708228,2.97827,-0.387791,686.446,916.84,-0.166809,0.110779
112,14,0.0708228,2.97827,-0.387791,695.118,1068.96,-0.0628052,-0.0695801
112,15,0.0708228,2.97827,-0.387791,703.762,1223,-0.151855,-0.0266113
112,16,0.0708228,2.97827,-0.387791,595.698,693.439,-0.121582,0.214661
112,17,0.0708228,2.97827,-0.387791,603.749,843.191,0.0372925,0.0481567
112,18,0.0708228,2.97827,-0.387791,611.663,994.673,-0.108337,-0.110352
112,19,0.0708228,2.97827,-0.387791,619.867,1148.02,-0.131958,-0.108887
112,20,0.0708228,2.97827,-0.387791,521.091,769.869,-0.0241089,0.052063
112,21,0.0708228,2.97827,-0.387791,528.639,920.725,-0.0219727,-0.0605469
112,22,0.0708228,2.97827,-0.387791,536.499,1073.46,0.121643,-0.0130615
112,23,0.0708228,2.97827,-0.387791,544.125,1227.92,-0.143127,0.0549316
112,24,0.0708228,2.97827,-0.387791,438.724,696.811,-0.110443,0.0491333
112,25,0.0708228,2.97827,-0.387791,445.914,847.058,0.0527954,0.0118408
112,26,0.0708228,2.97827,-0.387791,453.121,998.943,0.0592957,-0.120789
112,27,0.0708228,2.97827,-0.387791,460.475,1152.59,0.0368347,-0.211914
113,0,-0.568147,2.91315,-0.523851,1031.94,788.721,0.235718,0.0460205
113,1,-0.568147,2.91315,-0.523851,978.748,922.712,0.438293,0.290161
113,2,-0.568147,2.91315,-0.523851,924.447,1058.61,0.300903,0.379395
113,3,-0.568147,2.91315,-0.523851,869.489,1196.37,0.274292,0.270386
113,4,-0.568147,2.91315,-0.523851,933.016,825.285,0.197327,0.249512
113,5,-0.568147,2.91315,-0.523851,878.796,959.799,0.322327,0.165344
113,6,-0.568147,2.91315,-0.523851,823.615,1096.62,0.255127,0.321167
113,7,-0.568147,2.91315,-0.523851,767.679,1235.44,0.20343,0.39978
113,8,-0.568147,2.91315,-0.523851,887.703,728.598,0.0453491,0.265076
113,9,-0.568147,2.91315,-0.523851,833.255,861.941,0.12146,0.218445
113,10,-0.568147,2.91315,-0.523851,778.073,997.415,0.233459,0.241577
113,11,-0.568147,2.91315,-0.523851,721.912,1134.82,0.138489,0.120361
113,12,-0.568147,2.91315,-0.523851,788.057,764.714,-0.0732422,0.213379
113,13,-0.568147,2.91315,-0.523851,732.486,898.89,-0.172913,0.153198
113,14,-0.568147,2.91315,-0.523851,676.476,1035.12,0.0625,0.0761719
113,15,-0.568147,2.91315,-0.523851,619.438,1173.55,0.0443726,0.132935
113,16,-0.568147,2.91315,-0.523851,743.147,668.154,-0.319275,0.179016
113,17,-0.568147,2.91315,-0.523851,687.734,801.065,-0.0852051,0.0709229
113,18,-0.568147,2.91315,-0.523851,631.344,936.052,-0.0535278,-0.0235596
113,19,-0.568147,2.91315,-0.523851,574.206,1073.21,0.00634766,-0.0155029
113,20,-0.568147,2.91315,-0.523851,643.132,703.961,-0.193176,0.00714111
113,21,-0.568147,2.91315,-0.523851,586.604,837.843,-0.125122,0.031189
113,22,-0.568147,2.91315,-0.523851,529.431,973.827,0.0753784,0.0881348
113,23,-0.568147,2.91315,-0.523851,471.15,1111.91,-0.0541992,0.165405
113,24,-0.568147,2.91315,-0.523851,598.727,607.561,-0.451355,-0.0603027
113,25,-0.568147,2.91315,-0.523851,542.196,740.239,-0.215088,-0.0162354
113,26,-0.568147,2.91315,-0.523851,484.814,874.86,-0.0516357,-0.0926514
113,27,-0.568147,2.91315,-0.523851,426.526,1011.55,-0.0147705,-0.171204
114,0,-0.735949,3.22951,-0.472784,985.63,786.27,-0.243164,-0.0480957
114,1,-0.735949,3.22951,-0.472784,914.246,922.132,0.00463867,0.108337
114,2,-0.735949,3.22951,-0.472784,841.84,1059.24,-0.134094,0.16394
114,3,-0.735949,3.22951,-0.472784,768.998,1197.5,-0.0871582,0.0474854
114,4,-0.735949,3.22951,-0.472784,880.003,824.058,-0.184143,0.147522
114,5,-0.735949,3.22951,-0.472784,808.096,959.765,-0.0158081,0.00756836
114,6,-0.735949,3.22951,-0.472784,735.344,1097.05,-0.072876,0.11792
114,7,-0.735949,3.22951,-0.472784,662.083,1235.58,-0.0305786,0.164673
114,8,-0.735949,3.22951,-0.472784,846.397,727.062,-0.118591,0.211487
114,9,-0.735949,3.22951,-0.472784,774.528,861.604,-0.104858,0.108398
114,10,-0.735949,3.22951,-0.472784,702.079,997.611,-0.0507812,0.138611
114,11,-0.735949,3.22951,-0.472784,628.946,1134.72,-0.0756226,-0.0405273
114,12,-0.735949,3.22951,-0.472784,741.443,764.479,-0.0898438,0.191772
114,13,-0.735949,3.22951,-0.472784,668.954,899.159,-0.270264,0.0914307
114,14,-0.735949,3.22951,-0.472784,596.238,1035.15,-0.072998,-0.0145264
114,15,-0.735949,3.22951,-0.472784,522.936,1172.48,0.129761,-0.0704346
114,16,-0.735949,3.22951,-0.472784,708.505,668.299,-0.306519,0.171448
114,17,-0.735949,3.22951,-0.472784,636.558,801.784,-0.138306,0.0690918
114,18,-0.735949,3.22951,-0.472784,564.008,936.543,0.0289307,-0.078186
114,19,-0.735949,3.22951,-0.472784,490.864,1072.76,0.193451,-0.0692139
114,20,-0.735949,3.22951,-0.472784,604.506,705.498,-0.0400391,0.0870361
114,21,-0.735949,3.22951,-0.472784,532.084,839.151,0.0600586,0.0211182
114,22,-0.735949,3.22951,-0.472784,459.163,974.208,0.250366,0.0578613
114,23,-0.735949,3.22951,-0.472784,385.555,1110.52,0.328888,0.0714111
114,24,-0.735949,3.22951,-0.472784,572.727,610.173,-0.043335,0.0206299
114,25,-0.735949,3.22951,-0.472784,500.512,742.74,0.0686951,0.0531616
114,26,-0.735949,3.22951,-0.472784,427.678,876.466,0.14856,-0.0597534
114,27,-0.735949,3.22951,-0.472784,354.493,1011.45,0.451904,-0.203491
115,0,-0.0099006,3.31666,-0.449758,880.495,679.366,-0.11853,-0.273804
115,1,-0.0099006,3.31666,-0.449758,874.806,829.639,0.180115,-0.19873
115,2,-0.0099006,3.31666,-0.449758,868.684,981.727,0.0617065,-0.102417
115,3,-0.0099006,3.31666,-0.449758,862.632,1135.42,0.027771,-0.178223
115,4,-0.0099006,3.31666,-0.449758,800.414,757.06,0.0205688,-0.0812378
115,5,-0.0099006,3.31666,-0.449758,794.047,907.673,0.0790405,-0.236145
115,6,-0.0099006,3.31666,-0.449758,787.616,1060.37,0.0861206,-0.0889893
115,7,-0.0099006,3.31666,-0.449758,781.178,1214.78,0.0961914,0.00915527
115,8,-0.0099006,3.31666,-0.449758,727,685.198,0.0474243,-0.0215454
115,9,-0.0099006,3.31666,-0.449758,720.109,834.686,0.00158691,-0.0823975
115,10,-0.0099006,3.31666,-0.449758,713.316,986.019,0.0637817,-0.0739746
115,11,-0.0099006,3.31666,-0.449758,706.331,1139.01,-0.0570679,-0.17334
115,12,-0.0099006,3.31666,-0.449758,647.049,762.407,0.00921631,0.00195312
115,13,-0.0099006,3.31666,-0.449758,639.545,912.505,-0.224731,-0.0067749
115,14,-0.0099006,3.31666,-0.449758,632.403,1064.25,-0.088623,-0.125122
115,15,-0.0099006,3.31666,-0.449758,625.242,1217.88,0.0321655,-0.108521
115,16,-0.0099006,3.31666,-0.449758,574.568,690.889,-0.192383,0.0721436
115,17,-0.0099006,3.31666,-0.449758,566.983,839.638,-0.095459,-0.0700073
115,18,-0.0099006,3.31666,-0.449758,559.291,990.162,-0.098999,-0.196289
115,19,-0.0099006,3.31666,-0.449758,551.698,1142.56,-0.0012207,-0.193115
115,20,-0.0099006,3.31666,-0.449758,495.11,767.597,-0.066803,-0.0852051
115,21,-0.0099006,3.31666,-0.449758,487.071,916.979,-0.00976562,-0.138428
115,22,-0.0099006,3.31666,-0.449758,479.099,1068.16,0.115417,-0.132202
115,23,-0.0099006,3.31666,-0.449758,471.049,1221.13,0.162048,-0.0738525
115,24,-0.0099006,3.31666,-0.449758,423.919,696.297,-0.143921,-0.132507
115,25,-0.0099006,3.31666,-0.449758,415.509,844.504,-0.0525513,-0.151611
115,26,-0.0099006,3.31666,-0.449758,407.015,994.391,-0.0447693,-0.230652
115,27,-0.0099006,3.31666,-0.449758,398.676,1145.98,0.115021,-0.329102
116,0,0.714845,3.23638,-0.400901,740.765,630.763,0.230591,-0.528748
116,1,0.714845,3.23638,-0.400901,800.852,766.76,0.448792,-0.574219
116,2,0.714845,3.23638,-0.400901,861.398,904.717,0.330078,-0.393799
116,3,0.714845,3.23638,-0.400901,922.779,1044.17,0.250916,-0.443237
116,4,0.714845,3.23638,-0.400901,700.713,733.732,0.287231,-0.294678
116,5,0.714845,3.23638,-0.400901,760.436,870.481,0.262512,-0.461304
116,6,0.714845,3.23638,-0.400901,820.993,1009.29,0.276978,-0.296326
116,7,0.714845,3.23638,-0.400901,882.359,1149.74,0.308655,-0.198608
116,8,0.714845,3.23638,-0.400901,601.691,700.815,0.290894,-0.238708
116,9,0.714845,3.23638,-0.400901,660.439,836.842,0.207275,-0.267639
116,10,0.714845,3.23638,-0.400901,720.106,974.672,0.247314,-0.212769
116,11,0.714845,3.23638,-0.400901,780.306,1114.15,0.0282593,-0.223999
116,12,0.714845,3.23638,-0.400901,561.418,803.436,0.173279,-0.177063
116,13,0.714845,3.23638,-0.400901,619.894,940.533,-0.0645142,0.00708008
116,14,0.714845,3.23638,-0.400901,679.416,1079.03,-0.0479736,-0.119629
116,15,0.714845,3.23638,-0.400901,739.784,1219.4,0.0228271,-0.0725098
116,16,0.714845,3.23638,-0.400901,463.17,770.45,-0.0419617,-0.00256348
116,17,0.714845,3.23638,-0.400901,520.993,906.369,-0.0219727,-0.134338
116,18,0.714845,3.23638,-0.400901,579.429,1044.13,-0.181458,-0.128662
116,19,0.714845,3.23638,-0.400901,638.883,1183.62,-0.11377,-0.10498
116,20,0.714845,3.23638,-0.400901,422.874,872.707,-0.15625,-0.111084
116,21,0.714845,3.23638,-0.400901,480.512,1009.58,-0.205902,-0.12793
116,22,0.714845,3.23638,-0.400901,539.097,1148.26,-0.0985107,-0.0423584
116,23,0.714845,3.23638,-0.400901,598.343,1288.72,-0.118347,0.13562
116,24,0.714845,3.23638,-0.400901,325.677,839.314,-0.325378,-0.155029
116,25,0.714845,3.23638,-0.400901,382.526,975.449,-0.259521,-0.0502319
116,26,0.714845,3.23638,-0.400901,440.053,1113.15,-0.30423,-0.0770264
116,27,0.714845,3.23638,-0.400901,498.409,1252.53,-0.309509,-0.107056
117,0,0.707897,3.55168,-0.601449,709.521,625.731,-0.0532227,-0.491699
117,1,0.707897,3.55168,-0.601449,749.453,761.023,0.180969,-0.50885
117,2,0.707897,3.55168,-0.601449,789.875,898.937,0.158386,-0.301392
117,3,0.707897,3.55168,-0.601449,830.963,1039.04,0.045105,-0.332153
117,4,0.707897,3.55168,-0.601449,667.88,729.282,0.0922852,-0.270691
117,5,0.707897,3.55168,-0.601449,707.217,865.349,0.0619507,-0.403442
117,6,0.707897,3.55168,-0.601449,747.352,1004.13,0.0888062,-0.216431
117,7,0.707897,3.55168,-0.601449,788.295,1145.19,0.17395,-0.15625
117,8,0.707897,3.55168,-0.601449,587.961,697.868,0.215881,-0.282898
117,9,0.707897,3.55168,-0.601449,626.111,832.633,0.0505981,-0.236023
117,10,0.707897,3.55168,-0.601449,665.151,969.73,0.0501099,-0.212219
117,11,0.707897,3.55168,-0.601449,704.804,1109.22,-0.0704346,-0.172607
117,12,0.707897,3.55168,-0.601449,546.534,800.404,0.132263,-0.170654
117,13,0.707897,3.55168,-0.601449,584.239,936.126,-0.159607,-0.0300293
117,14,0.707897,3.55168,-0.601449,623.009,1073.98,-0.104736,-0.105469
117,15,0.707897,3.55168,-0.601449,662.706,1214.29,0.148254,-0.0916748
117,16,0.707897,3.55168,-0.601449,468.074,768.758,-0.0747375,-0.0996094
117,17,0.707897,3.55168,-0.601449,505.025,902.803,-0.100922,-0.168884
117,18,0.707897,3.55168,-0.601449,542.696,1039.21,-0.111328,-0.18811
117,19,0.707897,3.55168,-0.601449,581.26,1178.01,0.0580444,-0.148315
117,20,0.707897,3.55168,-0.601449,427.215,870.155,-0.0393677,-0.22168
117,21,0.707897,3.55168,-0.601449,463.847,1005.1,-0.0778809,-0.226746
117,22,0.707897,3.55168,-0.601449,501.319,1142.43,0.0250244,-0.150879
117,23,0.707897,3.55168,-0.601449,539.648,1282.19,0.277161,0.0307617
117,24,0.707897,3.55168,-0.601449,350.632,838.081,-0.121277,-0.277039
117,25,0.707897,3.55168,-0.601449,386.28,971.674,-0.155884,-0.180359
117,26,0.707897,3.55168,-0.601449,422.598,1107.48,-0.205688,-0.143433
117,27,0.707897,3.55168,-0.601449,459.926,1245.43,0.0612488,-0.245483
118,0,-0.110672,3.65443,-0.510501,821.414,676.132,-0.21106,0.0863037
118,1,-0.110672,3.65443,-0.510501,800.355,827.338,0.0744629,0.0526733
118,2,-0.110672,3.65443,-0.510501,778.82,980.297,0.0462036,0.121948
118,3,-0.110672,3.65443,-0.510501,757.099,1134.71,-0.0100098,0.0144043
118,4,-0.110672,3.65443,-0.510501,744.284,755.339,-0.078186,0.236389
118,5,-0.110672,3.65443,-0.510501,722.663,906.347,-0.0514526,0.00793457
118,6,-0.110672,3.65443,-0.510501,700.9,1059.31,-0.0110474,0.113403
118,7,-0.110672,3.65443,-0.510501,679.045,1213.82,0.0875854,0.174683
118,8,-0.110672,3.65443,-0.510501,689.488,684.393,0.109741,0.274658
118,9,-0.110672,3.65443,-0.510501,667.562,833.895,-0.0305786,0.17157
118,10,-0.110672,3.65443,-0.510501,645.605,985.094,-0.0488281,0.157593
118,11,-0.110672,3.65443,-0.510501,623.449,1137.75,-0.119019,0.0098877
118,12,-0.110672,3.65443,-0.510501,613.453,762.561,0.0609741,0.255432
118,13,-0.110672,3.65443,-0.510501,591.061,912.132,-0.26062,0.233398
118,14,-0.110672,3.65443,-0.510501,568.94,1063.14,-0.167175,0.0716553
118,15,-0.110672,3.65443,-0.510501,546.882,1215.82,0.129883,0.0177002
118,16,-0.110672,3.65443,-0.510501,559.956,692.396,-0.138733,0.332336
118,17,-0.110672,3.65443,-0.510501,537.752,840.178,-0.145386,0.120117
118,18,-0.110672,3.65443,-0.510501,515.474,989.611,-0.083313,-0.0109863
118,19,-0.110672,3.65443,-0.510501,493.191,1140.69,0.112,-0.0422363
118,20,-0.110672,3.65443,-0.510501,485.306,769.505,-0.0567017,0.112061
118,21,-0.110672,3.65443,-0.510501,462.876,917.354,-0.0244446,-0.0151978
118,22,-0.110672,3.65443,-0.510501,440.369,1066.91,0.0653992,0.0256348
118,23,-0.110672,3.65443,-0.510501,417.862,1218.02,0.285126,0.0965576
118,24,-0.110672,3.65443,-0.510501,433.681,699.93,-0.0215759,0.0477295
118,25,-0.110672,3.65443,-0.510501,411.062,846.305,-0.0602417,0.0140381
118,26,-0.110672,3.65443,-0.510501,388.299,994.189,-0.109924,-0.0408325
118,27,-0.110672,3.65443,-0.510501,365.738,1143.51,0.169678,-0.171021
119,0,-0.928568,3.54602,-0.38773,898.774,778.498,-0.482422,0.343201
119,1,-0.928568,3.54602,-0.38773,817.955,916.049,-0.088501,0.258911
119,2,-0.928568,3.54602,-0.38773,736.641,1053.96,-0.0498657,0.1427
119,3,-0.928568,3.54602,-0.38773,655.251,1192,0.026062,-0.211914
119,4,-0.928568,3.54602,-0.38773,800.221,817.688,-0.303955,0.400146
119,5,-0.928568,3.54602,-0.38773,719.527,954.355,-0.1203,0.0769043
119,6,-0.928568,3.54602,-0.38773,638.612,1091.62,-0.0380249,-0.0164795
119,7,-0.928568,3.54602,-0.38773,557.68,1229.25,0.120972,-0.088623
119,8,-0.928568,3.54602,-0.38773,783.103,720.614,-0.157227,0.525391
119,9,-0.928568,3.54602,-0.38773,702.652,856.301,-0.19989,0.26355
119,10,-0.928568,3.54602,-0.38773,622.164,992.5,-0.157532,0.121399
119,11,-0.928568,3.54602,-0.38773,541.589,1128.88,-0.102051,-0.193726
119,12,-0.928568,3.54602,-0.38773,686.145,759.513,-0.159302,0.424866
119,13,-0.928568,3.54602,-0.38773,605.928,894.509,-0.306885,0.103088
119,14,-0.928568,3.54602,-0.38773,525.938,1029.96,-0.123718,-0.13501
119,15,-0.928568,3.54602,-0.38773,446.025,1165.86,0.216644,-0.255127
119,16,-0.928568,3.54602,-0.38773,669.616,663.913,-0.384338,0.496765
119,17,-0.928568,3.54602,-0.38773,590.144,797.871,-0.244873,0.1604
119,18,-0.928568,3.54602,-0.38773,510.67,932.254,0.00137329,-0.139038
119,19,-0.928568,3.54602,-0.38773,431.059,1067.17,0.194824,-0.251343
119,20,-0.928568,3.54602,-0.38773,574.622,702.562,-0.157898,0.283203
119,21,-0.928568,3.54602,-0.38773,495.504,835.9,-0.00549316,-0.0567017
119,22,-0.928568,3.54602,-0.38773,416.216,969.958,0.0661926,-0.0423584
119,23,-0.928568,3.54602,-0.38773,337.119,1104.22,0.395447,-0.152466
119,24,-0.928568,3.54602,-0.38773,559.266,608.385,-0.138367,0.28595
119,25,-0.928568,3.54602,-0.38773,480.473,740.846,-0.107727,0.0750732
119,26,-0.928568,3.54602,-0.38773,401.628,873.697,-0.0345154,-0.129578
119,27,-0.928568,3.54602,-0.38773,323.071,1006.86,0.398926,-0.370361
120,0,-0.975045,3.51082,-0.718516,924.694,763.251,-0.586914,0.335388
120,1,-0.975045,3.51082,-0.718516,834.638,890.306,-0.198792,0.299683
120,2,-0.975045,3.51082,-0.718516,743.577,1018.46,-0.135132,0.267151
120,3,-0.975045,3.51082,-0.718516,651.927,1147.44,0.00195312,-0.00708008
120,4,-0.975045,3.51082,-0.718516,823.654,800.915,-0.378967,0.38916
120,5,-0.975045,3.51082,-0.718516,733.473,927.361,-0.137146,0.122192
120,6,-0.975045,3.51082,-0.718516,642.451,1055.12,-0.0783691,0.106323
120,7,-0.975045,3.51082,-0.718516,550.947,1183.85,0.135071,0.0045166
120,8,-0.975045,3.51082,-0.718516,813.186,713.106,-0.243896,0.532837
120,9,-0.975045,3.51082,-0.718516,723.468,838.08,-0.233276,0.24646
120,10,-0.975045,3.51082,-0.718516,633.165,964.272,-0.153503,0.112366
120,11,-0.975045,3.51082,-0.718516,542.252,1091.38,-0.0495605,-0.148071
120,12,-0.975045,3.51082,-0.718516,713.754,750.374,-0.228699,0.428162
120,13,-0.975045,3.51082,-0.718516,623.947,874.952,-0.342285,0.114319
120,14,-0.975045,3.51082,-0.718516,533.868,1000.68,-0.0963135,-0.0892944
120,15,-0.975045,3.51082,-0.718516,443.348,1127.65,0.318604,-0.0695801
120,16,-0.975045,3.51082,-0.718516,704.005,663.976,-0.444397,0.429504
120,17,-0.975045,3.51082,-0.718516,615.162,787.147,-0.274536,0.125488
120,18,-0.975045,3.51082,-0.718516,525.822,911.459,0.0253906,-0.0777588
120,19,-0.975045,3.51082,-0.718516,435.84,1036.92,0.290497,-0.146362
120,20,-0.975045,3.51082,-0.718516,606.641,700.89,-0.11676,0.207031
120,21,-0.975045,3.51082,-0.718516,517.824,823.784,0.0299072,-0.0147705
120,22,-0.975045,3.51082,-0.718516,428.376,947.869,0.15033,-0.0603638
120,23,-0.975045,3.51082,-0.718516,338.582,1073.07,0.509033,0.0164795
120,24,-0.975045,3.51082,-0.718516,598.17,615.985,-0.0783081,0.191956
120,25,-0.975045,3.51082,-0.718516,509.855,737.56,-0.0985413,0.0322876
120,26,-0.975045,3.51082,-0.718516,421.116,860.093,0.0595703,-0.182495
120,27,-0.975045,3.51082,-0.718516,332.09,983.786,0.513031,-0.228821
121,0,-0.151682,3.58227,-0.834059,855.998,667.825,-0.178833,-0.15448
121,1,-0.151682,3.58227,-0.834059,824.655,807.245,0.0888672,-0.0405884
121,2,-0.151682,3.58227,-0.834059,792.479,949.101,-0.000183105,0.126465
121,3,-0.151682,3.58227,-0.834059,759.875,1092.99,-0.0397949,-0.0805664
121,4,-0.151682,3.58227,-0.834059,773.661,742.989,-0.0363159,0.0506592
121,5,-0.151682,3.58227,-0.834059,741.469,882.599,-0.00958252,-0.11261
121,6,-0.151682,3.58227,-0.834059,708.765,1024.87,-0.0218506,0.0229492
121,7,-0.151682,3.58227,-0.834059,675.691,1169.42,0.072937,0.0440674
121,8,-0.151682,3.58227,-0.834059,723.899,679.959,0.0862427,0.12677
121,9,-0.151682,3.58227,-0.834059,691.426,817.762,-0.0461426,0.0327148
121,10,-0.151682,3.58227,-0.834059,658.617,957.944,-0.0449219,-0.00634766
121,11,-0.151682,3.58227,-0.834059,625.266,1100.43,-0.112854,-0.0927734
121,12,-0.151682,3.58227,-0.834059,642.497,754.13,0.0616455,0.133972
121,13,-0.151682,3.58227,-0.834059,609.247,892.433,-0.267029,0.0930176
121,14,-0.151682,3.58227,-0.834059,575.967,1032.91,-0.158875,-0.0787354
121,15,-0.151682,3.58227,-0.834059,542.442,1175.96,0.175049,-0.0112305
121,16,-0.151682,3.58227,-0.834059,594.205,691.691,-0.138733,0.209778
121,17,-0.151682,3.58227,-0.834059,561.141,827.97,-0.179688,-0.0159302
121,18,-0.151682,3.58227,-0.834059,527.775,966.612,-0.0593262,-0.149048
121,19,-0.151682,3.58227,-0.834059,493.975,1107.79,0.0931091,-0.0369873
121,20,-0.151682,3.58227,-0.834059,514.068,764.873,0.00976562,0.0145264
121,21,-0.151682,3.58227,-0.834059,480.481,901.654,-0.000579834,-0.140625
121,22,-0.151682,3.58227,-0.834059,446.534,1040.85,0.0908508,-0.129395
121,23,-0.151682,3.58227,-0.834059,412.259,1182.53,0.315887,0.0858154
121,24,-0.151682,3.58227,-0.834059,467.672,702.861,-0.0309143,-0.0671997
121,25,-0.151682,3.58227,-0.834059,433.95,837.93,-0.092865,-0.130554
121,26,-0.151682,3.58227,-0.834059,399.823,975.26,-0.10321,-0.148376
121,27,-0.151682,3.58227,-0.834059,365.522,1114.75,0.169403,-0.238403
122,0,0.64985,3.45111,-0.896377,754.097,608.053,0.0854492,-0.450989
122,1,0.64985,3.45111,-0.896377,784.428,732.102,0.284668,-0.445129
122,2,0.64985,3.45111,-0.896377,815.197,859.284,0.188232,-0.181946
122,3,0.64985,3.45111,-0.896377,846.74,989.031,0.112183,-0.302551
122,4,0.64985,3.45111,-0.896377,705.169,705.99,0.1875,-0.207214
122,5,0.64985,3.45111,-0.896377,734.791,831.232,0.143921,-0.376892
122,6,0.64985,3.45111,-0.896377,765.185,959.743,0.146851,-0.170898
122,7,0.64985,3.45111,-0.896377,796.378,1091.1,0.203369,-0.0797119
122,8,0.64985,3.45111,-0.896377,627.569,680.167,0.262512,-0.188049
122,9,0.64985,3.45111,-0.896377,655.903,804.071,0.0962524,-0.217102
122,10,0.64985,3.45111,-0.896377,685.09,930.856,0.0839233,-0.20575
122,11,0.64985,3.45111,-0.896377,714.864,1060.58,-0.0582275,-0.168091
122,12,0.64985,3.45111,-0.896377,578.631,777.378,0.180542,-0.112854
122,13,0.64985,3.45111,-0.896377,606.362,902.794,-0.130859,0.0316772
122,14,0.64985,3.45111,-0.896377,635.119,1030.79,-0.106384,-0.105713
122,15,0.64985,3.45111,-0.896377,664.8,1161.93,0.131531,-0.0241699
122,16,0.64985,3.45111,-0.896377,502.511,751.259,-0.0335083,0.0548096
122,17,0.64985,3.45111,-0.896377,529.349,874.923,-0.114136,-0.079895
122,18,0.64985,3.45111,-0.896377,556.93,1001.5,-0.116577,-0.110107
122,19,0.64985,3.45111,-0.896377,585.315,1131.06,0.00115967,-0.0256348
